state,district,year,season,groundwater_level,latitude,longitude,well_id,aquifer_type
Andhra Pradesh,Nellore,2018,Pre-Monsoon,50.21,10.7053,84.4841,CGWB-08752,Alluvial
Andhra Pradesh,Nellore,2018,Post-Monsoon,45.76,11.1232,84.4376,CGWB-08753,Alluvial
Andhra Pradesh,Nellore,2018,Rabi,47.07,11.1795,83.9645,CGWB-08754,Alluvial
Andhra Pradesh,Nellore,2018,Kharif,46.74,10.8065,83.9911,CGWB-08755,Alluvial
Andhra Pradesh,Nellore,2019,Pre-Monsoon,51.54,10.6865,84.072,CGWB-08756,Alluvial
Andhra Pradesh,Nellore,2019,Post-Monsoon,43.76,10.8038,84.3563,CGWB-08757,Alluvial
Andhra Pradesh,Nellore,2019,Rabi,46.06,11.1252,84.2372,CGWB-08758,Alluvial
Andhra Pradesh,Nellore,2019,Kharif,44.28,10.8732,84.5406,CGWB-08759,Alluvial
Andhra Pradesh,Nellore,2020,Pre-Monsoon,53.86,11.154,83.9908,CGWB-08760,Alluvial
Andhra Pradesh,Nellore,2020,Post-Monsoon,46.39,11.0896,84.3953,CGWB-08761,Alluvial
Andhra Pradesh,Nellore,2020,Rabi,49.4,11.114,84.1128,CGWB-08762,Alluvial
Andhra Pradesh,Nellore,2020,Kharif,47.0,10.6652,84.0973,CGWB-08763,Alluvial
Andhra Pradesh,Nellore,2021,Pre-Monsoon,51.64,11.2161,84.1027,CGWB-08764,Alluvial
Andhra Pradesh,Nellore,2021,Post-Monsoon,45.55,10.9447,84.5376,CGWB-08765,Alluvial
Andhra Pradesh,Nellore,2021,Rabi,50.18,10.86,84.3191,CGWB-08766,Alluvial
Andhra Pradesh,Nellore,2021,Kharif,48.98,11.2149,83.9691,CGWB-08767,Alluvial
Andhra Pradesh,Nellore,2022,Pre-Monsoon,55.23,10.9104,84.3952,CGWB-08768,Alluvial
Andhra Pradesh,Nellore,2022,Post-Monsoon,47.06,11.0793,84.0864,CGWB-08769,Alluvial
Andhra Pradesh,Nellore,2022,Rabi,54.01,11.0934,84.4566,CGWB-08770,Alluvial
Andhra Pradesh,Nellore,2022,Kharif,47.0,11.1201,83.9801,CGWB-08771,Alluvial
Andhra Pradesh,Nellore,2023,Pre-Monsoon,54.75,11.0085,84.1869,CGWB-08772,Alluvial
Andhra Pradesh,Nellore,2023,Post-Monsoon,50.77,11.0926,84.3675,CGWB-08773,Alluvial
Andhra Pradesh,Nellore,2023,Rabi,53.57,10.7253,84.1438,CGWB-08774,Alluvial
Andhra Pradesh,Nellore,2023,Kharif,50.07,10.9612,84.5383,CGWB-08775,Alluvial
Andhra Pradesh,Kurnool,2000,Pre-Monsoon,28.59,32.4815,93.7826,CGWB-08776,Alluvial
Andhra Pradesh,Kurnool,2000,Post-Monsoon,25.1,32.4591,93.463,CGWB-08777,Alluvial
Andhra Pradesh,Kurnool,2000,Rabi,28.21,32.5717,93.6585,CGWB-08778,Alluvial
Andhra Pradesh,Kurnool,2000,Kharif,25.72,32.6908,93.6481,CGWB-08779,Alluvial
Andhra Pradesh,Kurnool,2001,Pre-Monsoon,31.05,32.8047,93.7549,CGWB-08780,Alluvial
Andhra Pradesh,Kurnool,2001,Post-Monsoon,22.9,32.8017,93.5443,CGWB-08781,Alluvial
Andhra Pradesh,Kurnool,2001,Rabi,29.06,32.5096,93.7683,CGWB-08782,Alluvial
Andhra Pradesh,Kurnool,2001,Kharif,25.16,32.3618,93.796,CGWB-08783,Alluvial
Andhra Pradesh,Kurnool,2002,Pre-Monsoon,29.31,32.5699,93.7607,CGWB-08784,Alluvial
Andhra Pradesh,Kurnool,2002,Post-Monsoon,25.28,32.2803,93.725,CGWB-08785,Alluvial
Andhra Pradesh,Kurnool,2002,Rabi,27.05,32.7249,93.5246,CGWB-08786,Alluvial
Andhra Pradesh,Kurnool,2002,Kharif,26.61,32.4393,93.6253,CGWB-08787,Alluvial
Andhra Pradesh,Kurnool,2003,Pre-Monsoon,32.59,32.358,93.5804,CGWB-08788,Alluvial
Andhra Pradesh,Kurnool,2003,Post-Monsoon,25.73,32.3133,93.7977,CGWB-08789,Alluvial
Andhra Pradesh,Kurnool,2003,Rabi,31.63,32.4665,93.8491,CGWB-08790,Alluvial
Andhra Pradesh,Kurnool,2003,Kharif,26.44,32.5941,93.9087,CGWB-08791,Alluvial
Andhra Pradesh,Kurnool,2004,Pre-Monsoon,32.65,32.733,93.7026,CGWB-08792,Alluvial
Andhra Pradesh,Kurnool,2004,Post-Monsoon,25.12,32.2871,93.9259,CGWB-08793,Alluvial
Andhra Pradesh,Kurnool,2004,Rabi,28.87,32.5646,93.6678,CGWB-08794,Alluvial
Andhra Pradesh,Kurnool,2004,Kharif,26.62,32.7329,93.5785,CGWB-08795,Alluvial
Andhra Pradesh,Kurnool,2005,Pre-Monsoon,34.95,32.5098,93.8913,CGWB-08796,Alluvial
Andhra Pradesh,Kurnool,2005,Post-Monsoon,23.84,32.7839,93.6155,CGWB-08797,Alluvial
Andhra Pradesh,Kurnool,2005,Rabi,30.33,32.3646,93.4504,CGWB-08798,Alluvial
Andhra Pradesh,Kurnool,2005,Kharif,27.64,32.7549,93.6902,CGWB-08799,Alluvial
Andhra Pradesh,Kurnool,2006,Pre-Monsoon,34.4,32.769,93.7797,CGWB-08800,Alluvial
Andhra Pradesh,Kurnool,2006,Post-Monsoon,27.37,32.3865,93.8042,CGWB-08801,Alluvial
Andhra Pradesh,Kurnool,2006,Rabi,31.89,32.6387,93.7082,CGWB-08802,Alluvial
Andhra Pradesh,Kurnool,2006,Kharif,26.34,32.7091,93.7396,CGWB-08803,Alluvial
Andhra Pradesh,Kurnool,2007,Pre-Monsoon,34.43,32.6716,93.5201,CGWB-08804,Alluvial
Andhra Pradesh,Kurnool,2007,Post-Monsoon,27.12,32.461,93.4173,CGWB-08805,Alluvial
Andhra Pradesh,Kurnool,2007,Rabi,32.29,32.4443,93.6614,CGWB-08806,Alluvial
Andhra Pradesh,Kurnool,2007,Kharif,29.47,32.7191,93.3506,CGWB-08807,Alluvial
Andhra Pradesh,Kurnool,2008,Pre-Monsoon,34.87,32.7946,93.3659,CGWB-08808,Alluvial
Andhra Pradesh,Kurnool,2008,Post-Monsoon,29.64,32.3606,93.536,CGWB-08809,Alluvial
Andhra Pradesh,Kurnool,2008,Rabi,33.8,32.2799,93.7272,CGWB-08810,Alluvial
Andhra Pradesh,Kurnool,2008,Kharif,29.65,32.3519,93.8365,CGWB-08811,Alluvial
Andhra Pradesh,Kurnool,2009,Pre-Monsoon,35.79,32.4008,93.7232,CGWB-08812,Alluvial
Andhra Pradesh,Kurnool,2009,Post-Monsoon,31.12,32.3669,93.4565,CGWB-08813,Alluvial
Andhra Pradesh,Kurnool,2009,Rabi,33.55,32.5963,93.9416,CGWB-08814,Alluvial
Andhra Pradesh,Kurnool,2009,Kharif,31.88,32.6016,93.5946,CGWB-08815,Alluvial
Andhra Pradesh,Kurnool,2010,Pre-Monsoon,36.22,32.3317,93.723,CGWB-08816,Alluvial
Andhra Pradesh,Kurnool,2010,Post-Monsoon,30.23,32.3307,93.5664,CGWB-08817,Alluvial
Andhra Pradesh,Kurnool,2010,Rabi,35.58,32.8682,93.4751,CGWB-08818,Alluvial
Andhra Pradesh,Kurnool,2010,Kharif,28.76,32.4986,93.4219,CGWB-08819,Alluvial
Andhra Pradesh,Kurnool,2011,Pre-Monsoon,38.86,32.5624,93.49,CGWB-08820,Alluvial
Andhra Pradesh,Kurnool,2011,Post-Monsoon,31.41,32.6457,93.666,CGWB-08821,Alluvial
Andhra Pradesh,Kurnool,2011,Rabi,34.15,32.5343,93.9321,CGWB-08822,Alluvial
Andhra Pradesh,Kurnool,2011,Kharif,30.64,32.7827,93.7832,CGWB-08823,Alluvial
Andhra Pradesh,Kurnool,2012,Pre-Monsoon,38.08,32.8152,93.3753,CGWB-08824,Alluvial
Andhra Pradesh,Kurnool,2012,Post-Monsoon,31.83,32.5468,93.7907,CGWB-08825,Alluvial
Andhra Pradesh,Kurnool,2012,Rabi,33.72,32.4774,93.5332,CGWB-08826,Alluvial
Andhra Pradesh,Kurnool,2012,Kharif,33.07,32.43,93.5484,CGWB-08827,Alluvial
Andhra Pradesh,Kurnool,2013,Pre-Monsoon,39.73,32.7184,93.8437,CGWB-08828,Alluvial
Andhra Pradesh,Kurnool,2013,Post-Monsoon,31.89,32.8033,93.5922,CGWB-08829,Alluvial
Andhra Pradesh,Kurnool,2013,Rabi,35.25,32.8314,93.382,CGWB-08830,Alluvial
Andhra Pradesh,Kurnool,2013,Kharif,33.13,32.7178,93.5694,CGWB-08831,Alluvial
Andhra Pradesh,Kurnool,2014,Pre-Monsoon,38.83,32.7631,93.5121,CGWB-08832,Alluvial
Andhra Pradesh,Kurnool,2014,Post-Monsoon,33.18,32.4526,93.6998,CGWB-08833,Alluvial
Andhra Pradesh,Kurnool,2014,Rabi,36.47,32.8349,93.8143,CGWB-08834,Alluvial
Andhra Pradesh,Kurnool,2014,Kharif,34.1,32.7507,93.6041,CGWB-08835,Alluvial
Andhra Pradesh,Kurnool,2015,Pre-Monsoon,38.14,32.8515,93.9182,CGWB-08836,Alluvial
Andhra Pradesh,Kurnool,2015,Post-Monsoon,32.56,32.7214,93.5203,CGWB-08837,Alluvial
Andhra Pradesh,Kurnool,2015,Rabi,35.86,32.7723,93.3969,CGWB-08838,Alluvial
Andhra Pradesh,Kurnool,2015,Kharif,32.4,32.4857,93.9137,CGWB-08839,Alluvial
Andhra Pradesh,Kurnool,2016,Pre-Monsoon,41.48,32.7277,93.3789,CGWB-08840,Alluvial
Andhra Pradesh,Kurnool,2016,Post-Monsoon,34.71,32.3951,93.6373,CGWB-08841,Alluvial
Andhra Pradesh,Kurnool,2016,Rabi,36.3,32.742,93.3513,CGWB-08842,Alluvial
Andhra Pradesh,Kurnool,2016,Kharif,33.11,32.6694,93.3426,CGWB-08843,Alluvial
Andhra Pradesh,Kurnool,2017,Pre-Monsoon,40.7,32.7777,93.4295,CGWB-08844,Alluvial
Andhra Pradesh,Kurnool,2017,Post-Monsoon,33.58,32.6059,93.7496,CGWB-08845,Alluvial
Andhra Pradesh,Kurnool,2017,Rabi,38.45,32.82,93.6499,CGWB-08846,Alluvial
Andhra Pradesh,Kurnool,2017,Kharif,33.99,32.3675,93.7192,CGWB-08847,Alluvial
Andhra Pradesh,Kurnool,2018,Pre-Monsoon,41.05,32.3275,93.4366,CGWB-08848,Alluvial
Andhra Pradesh,Kurnool,2018,Post-Monsoon,35.09,32.3549,93.4982,CGWB-08849,Alluvial
Andhra Pradesh,Kurnool,2018,Rabi,36.43,32.8075,93.7098,CGWB-08850,Alluvial
Andhra Pradesh,Kurnool,2018,Kharif,35.58,32.7988,93.6588,CGWB-08851,Alluvial
Andhra Pradesh,Kurnool,2019,Pre-Monsoon,42.04,32.7664,93.459,CGWB-08852,Alluvial
Andhra Pradesh,Kurnool,2019,Post-Monsoon,34.58,32.3279,93.5402,CGWB-08853,Alluvial
Andhra Pradesh,Kurnool,2019,Rabi,37.77,32.3543,93.493,CGWB-08854,Alluvial
Andhra Pradesh,Kurnool,2019,Kharif,36.07,32.6825,93.5741,CGWB-08855,Alluvial
Andhra Pradesh,Kurnool,2020,Pre-Monsoon,43.49,32.6026,93.4917,CGWB-08856,Alluvial
Andhra Pradesh,Kurnool,2020,Post-Monsoon,38.9,32.5861,93.3567,CGWB-08857,Alluvial
Andhra Pradesh,Kurnool,2020,Rabi,42.49,32.3824,93.4965,CGWB-08858,Alluvial
Andhra Pradesh,Kurnool,2020,Kharif,35.68,32.4049,93.3849,CGWB-08859,Alluvial
Andhra Pradesh,Kurnool,2021,Pre-Monsoon,42.72,32.665,93.7316,CGWB-08860,Alluvial
Andhra Pradesh,Kurnool,2021,Post-Monsoon,34.37,32.8431,93.8571,CGWB-08861,Alluvial
Andhra Pradesh,Kurnool,2021,Rabi,41.61,32.8055,93.717,CGWB-08862,Alluvial
Andhra Pradesh,Kurnool,2021,Kharif,36.8,32.8596,93.4027,CGWB-08863,Alluvial
Andhra Pradesh,Kurnool,2022,Pre-Monsoon,44.51,32.5009,93.7863,CGWB-08864,Alluvial
Andhra Pradesh,Kurnool,2022,Post-Monsoon,37.48,32.2914,93.7594,CGWB-08865,Alluvial
Andhra Pradesh,Kurnool,2022,Rabi,41.34,32.2859,93.3593,CGWB-08866,Alluvial
Andhra Pradesh,Kurnool,2022,Kharif,39.79,32.8084,93.776,CGWB-08867,Alluvial
Andhra Pradesh,Kurnool,2023,Pre-Monsoon,45.32,32.3455,93.5234,CGWB-08868,Alluvial
Andhra Pradesh,Kurnool,2023,Post-Monsoon,38.81,32.7412,93.6578,CGWB-08869,Alluvial
Andhra Pradesh,Kurnool,2023,Rabi,42.15,32.6793,93.6484,CGWB-08870,Alluvial
Andhra Pradesh,Kurnool,2023,Kharif,40.4,32.8389,93.5817,CGWB-08871,Alluvial
Andhra Pradesh,Kadapa,2000,Pre-Monsoon,32.14,30.7398,82.5566,CGWB-08872,Coastal
Andhra Pradesh,Kadapa,2000,Post-Monsoon,22.67,30.8263,82.2241,CGWB-08873,Coastal
Andhra Pradesh,Kadapa,2000,Rabi,29.99,30.6016,82.1629,CGWB-08874,Coastal
Andhra Pradesh,Kadapa,2000,Kharif,26.52,30.8084,82.7083,CGWB-08875,Coastal
Andhra Pradesh,Kadapa,2001,Pre-Monsoon,32.49,30.8602,82.6853,CGWB-08876,Coastal
Andhra Pradesh,Kadapa,2001,Post-Monsoon,24.24,30.5381,82.2195,CGWB-08877,Coastal
Andhra Pradesh,Kadapa,2001,Rabi,30.03,30.9234,82.4918,CGWB-08878,Coastal
Andhra Pradesh,Kadapa,2001,Kharif,25.14,30.9239,82.6043,CGWB-08879,Coastal
Andhra Pradesh,Kadapa,2002,Pre-Monsoon,32.24,30.572,82.1768,CGWB-08880,Coastal
Andhra Pradesh,Kadapa,2002,Post-Monsoon,26.17,30.5655,82.1797,CGWB-08881,Coastal
Andhra Pradesh,Kadapa,2002,Rabi,29.72,30.6811,82.2726,CGWB-08882,Coastal
Andhra Pradesh,Kadapa,2002,Kharif,26.18,30.8117,82.4965,CGWB-08883,Coastal
Andhra Pradesh,Kadapa,2003,Pre-Monsoon,34.55,30.8083,82.704,CGWB-08884,Coastal
Andhra Pradesh,Kadapa,2003,Post-Monsoon,27.82,30.5145,82.3044,CGWB-08885,Coastal
Andhra Pradesh,Kadapa,2003,Rabi,30.96,30.6093,82.44,CGWB-08886,Coastal
Andhra Pradesh,Kadapa,2003,Kharif,27.23,30.474,82.5317,CGWB-08887,Coastal
Andhra Pradesh,Kadapa,2004,Pre-Monsoon,32.15,30.6514,82.6789,CGWB-08888,Coastal
Andhra Pradesh,Kadapa,2004,Post-Monsoon,28.23,30.8363,82.2784,CGWB-08889,Coastal
Andhra Pradesh,Kadapa,2004,Rabi,30.44,30.9267,82.1667,CGWB-08890,Coastal
Andhra Pradesh,Kadapa,2004,Kharif,28.67,30.4629,82.6913,CGWB-08891,Coastal
Andhra Pradesh,Kadapa,2005,Pre-Monsoon,36.11,30.382,82.3937,CGWB-08892,Coastal
Andhra Pradesh,Kadapa,2005,Post-Monsoon,28.44,30.9628,82.4902,CGWB-08893,Coastal
Andhra Pradesh,Kadapa,2005,Rabi,30.64,30.5573,82.185,CGWB-08894,Coastal
Andhra Pradesh,Kadapa,2005,Kharif,30.94,30.6288,82.6915,CGWB-08895,Coastal
Andhra Pradesh,Kadapa,2006,Pre-Monsoon,36.18,30.8624,82.7328,CGWB-08896,Coastal
Andhra Pradesh,Kadapa,2006,Post-Monsoon,28.57,30.9408,82.5662,CGWB-08897,Coastal
Andhra Pradesh,Kadapa,2006,Rabi,33.07,30.7942,82.5716,CGWB-08898,Coastal
Andhra Pradesh,Kadapa,2006,Kharif,30.79,30.8048,82.3699,CGWB-08899,Coastal
Andhra Pradesh,Kadapa,2007,Pre-Monsoon,33.71,30.4611,82.4173,CGWB-08900,Coastal
Andhra Pradesh,Kadapa,2007,Post-Monsoon,28.5,30.9121,82.533,CGWB-08901,Coastal
Andhra Pradesh,Kadapa,2007,Rabi,32.4,30.5816,82.4815,CGWB-08902,Coastal
Andhra Pradesh,Kadapa,2007,Kharif,31.31,30.4183,82.206,CGWB-08903,Coastal
Andhra Pradesh,Kadapa,2008,Pre-Monsoon,36.59,30.5372,82.3387,CGWB-08904,Coastal
Andhra Pradesh,Kadapa,2008,Post-Monsoon,30.33,30.6028,82.1873,CGWB-08905,Coastal
Andhra Pradesh,Kadapa,2008,Rabi,32.98,30.8552,82.6498,CGWB-08906,Coastal
Andhra Pradesh,Kadapa,2008,Kharif,32.05,30.7552,82.6042,CGWB-08907,Coastal
Andhra Pradesh,Kadapa,2009,Pre-Monsoon,37.35,30.7782,82.5392,CGWB-08908,Coastal
Andhra Pradesh,Kadapa,2009,Post-Monsoon,29.04,30.4425,82.3489,CGWB-08909,Coastal
Andhra Pradesh,Kadapa,2009,Rabi,35.42,30.8313,82.4846,CGWB-08910,Coastal
Andhra Pradesh,Kadapa,2009,Kharif,29.83,30.8251,82.2017,CGWB-08911,Coastal
Andhra Pradesh,Kadapa,2010,Pre-Monsoon,37.77,30.3947,82.5282,CGWB-08912,Coastal
Andhra Pradesh,Kadapa,2010,Post-Monsoon,32.4,30.6826,82.2745,CGWB-08913,Coastal
Andhra Pradesh,Kadapa,2010,Rabi,35.06,30.4491,82.7002,CGWB-08914,Coastal
Andhra Pradesh,Kadapa,2010,Kharif,30.2,30.5634,82.2592,CGWB-08915,Coastal
Andhra Pradesh,Kadapa,2011,Pre-Monsoon,37.56,30.5239,82.1829,CGWB-08916,Coastal
Andhra Pradesh,Kadapa,2011,Post-Monsoon,31.74,30.4486,82.2096,CGWB-08917,Coastal
Andhra Pradesh,Kadapa,2011,Rabi,38.49,30.7897,82.3771,CGWB-08918,Coastal
Andhra Pradesh,Kadapa,2011,Kharif,32.75,30.5943,82.5476,CGWB-08919,Coastal
Andhra Pradesh,Kadapa,2012,Pre-Monsoon,40.36,30.6813,82.457,CGWB-08920,Coastal
Andhra Pradesh,Kadapa,2012,Post-Monsoon,30.19,30.8698,82.5647,CGWB-08921,Coastal
Andhra Pradesh,Kadapa,2012,Rabi,36.94,30.7715,82.5299,CGWB-08922,Coastal
Andhra Pradesh,Kadapa,2012,Kharif,33.12,30.6606,82.1798,CGWB-08923,Coastal
Andhra Pradesh,Kadapa,2013,Pre-Monsoon,38.06,30.8668,82.4007,CGWB-08924,Coastal
Andhra Pradesh,Kadapa,2013,Post-Monsoon,32.98,30.6062,82.5415,CGWB-08925,Coastal
Andhra Pradesh,Kadapa,2013,Rabi,37.96,30.7257,82.3453,CGWB-08926,Coastal
Andhra Pradesh,Kadapa,2013,Kharif,35.59,30.471,82.2039,CGWB-08927,Coastal
Andhra Pradesh,Kadapa,2014,Pre-Monsoon,38.39,30.5575,82.3766,CGWB-08928,Coastal
Andhra Pradesh,Kadapa,2014,Post-Monsoon,33.05,30.5571,82.5771,CGWB-08929,Coastal
Andhra Pradesh,Kadapa,2014,Rabi,37.19,30.5082,82.5681,CGWB-08930,Coastal
Andhra Pradesh,Kadapa,2014,Kharif,35.16,30.5527,82.6944,CGWB-08931,Coastal
Andhra Pradesh,Kadapa,2015,Pre-Monsoon,39.59,30.682,82.5426,CGWB-08932,Coastal
Andhra Pradesh,Kadapa,2015,Post-Monsoon,35.52,30.4882,82.29,CGWB-08933,Coastal
Andhra Pradesh,Kadapa,2015,Rabi,39.27,30.5786,82.3836,CGWB-08934,Coastal
Andhra Pradesh,Kadapa,2015,Kharif,35.81,30.4865,82.4982,CGWB-08935,Coastal
Andhra Pradesh,Kadapa,2016,Pre-Monsoon,40.95,30.8223,82.3238,CGWB-08936,Coastal
Andhra Pradesh,Kadapa,2016,Post-Monsoon,36.88,30.7963,82.2973,CGWB-08937,Coastal
Andhra Pradesh,Kadapa,2016,Rabi,39.62,30.8508,82.2716,CGWB-08938,Coastal
Andhra Pradesh,Kadapa,2016,Kharif,37.01,30.7887,82.4654,CGWB-08939,Coastal
Andhra Pradesh,Kadapa,2017,Pre-Monsoon,41.32,30.6103,82.2089,CGWB-08940,Coastal
Andhra Pradesh,Kadapa,2017,Post-Monsoon,37.1,30.516,82.241,CGWB-08941,Coastal
Andhra Pradesh,Kadapa,2017,Rabi,39.37,30.8547,82.5098,CGWB-08942,Coastal
Andhra Pradesh,Kadapa,2017,Kharif,38.79,30.871,82.4445,CGWB-08943,Coastal
Andhra Pradesh,Kadapa,2018,Pre-Monsoon,42.96,30.7788,82.5182,CGWB-08944,Coastal
Andhra Pradesh,Kadapa,2018,Post-Monsoon,35.24,30.853,82.5812,CGWB-08945,Coastal
Andhra Pradesh,Kadapa,2018,Rabi,41.73,30.7872,82.2145,CGWB-08946,Coastal
Andhra Pradesh,Kadapa,2018,Kharif,37.37,30.6961,82.5794,CGWB-08947,Coastal
Andhra Pradesh,Kadapa,2019,Pre-Monsoon,44.08,30.4331,82.5757,CGWB-08948,Coastal
Andhra Pradesh,Kadapa,2019,Post-Monsoon,36.91,30.8668,82.5639,CGWB-08949,Coastal
Andhra Pradesh,Kadapa,2019,Rabi,39.02,30.7241,82.3805,CGWB-08950,Coastal
Andhra Pradesh,Kadapa,2019,Kharif,36.52,30.9021,82.2082,CGWB-08951,Coastal
Andhra Pradesh,Kadapa,2020,Pre-Monsoon,42.84,30.6963,82.5716,CGWB-08952,Coastal
Andhra Pradesh,Kadapa,2020,Post-Monsoon,37.87,30.4715,82.5647,CGWB-08953,Coastal
Andhra Pradesh,Kadapa,2020,Rabi,41.85,30.6755,82.3211,CGWB-08954,Coastal
Andhra Pradesh,Kadapa,2020,Kharif,37.76,30.4391,82.5838,CGWB-08955,Coastal
Andhra Pradesh,Kadapa,2021,Pre-Monsoon,43.69,30.8358,82.282,CGWB-08956,Coastal
Andhra Pradesh,Kadapa,2021,Post-Monsoon,37.83,30.814,82.4812,CGWB-08957,Coastal
Andhra Pradesh,Kadapa,2021,Rabi,41.66,30.4114,82.5636,CGWB-08958,Coastal
Andhra Pradesh,Kadapa,2021,Kharif,39.67,30.6955,82.3381,CGWB-08959,Coastal
Andhra Pradesh,Kadapa,2022,Pre-Monsoon,48.01,30.7113,82.5278,CGWB-08960,Coastal
Andhra Pradesh,Kadapa,2022,Post-Monsoon,39.91,30.9363,82.3755,CGWB-08961,Coastal
Andhra Pradesh,Kadapa,2022,Rabi,44.0,30.4,82.5789,CGWB-08962,Coastal
Andhra Pradesh,Kadapa,2022,Kharif,38.29,30.6106,82.7204,CGWB-08963,Coastal
Andhra Pradesh,Kadapa,2023,Pre-Monsoon,47.62,30.8889,82.6756,CGWB-08964,Coastal
Andhra Pradesh,Kadapa,2023,Post-Monsoon,39.79,30.6832,82.3803,CGWB-08965,Coastal
Andhra Pradesh,Kadapa,2023,Rabi,40.87,30.5166,82.3366,CGWB-08966,Coastal
Andhra Pradesh,Kadapa,2023,Kharif,42.37,30.5118,82.3039,CGWB-08967,Coastal
Andhra Pradesh,Anantapur,2000,Pre-Monsoon,30.21,14.5625,80.8131,CGWB-08968,Semi-Arid
Andhra Pradesh,Anantapur,2000,Post-Monsoon,22.51,14.4783,80.7713,CGWB-08969,Semi-Arid
Andhra Pradesh,Anantapur,2000,Rabi,28.07,14.8064,81.0672,CGWB-08970,Semi-Arid
Andhra Pradesh,Anantapur,2000,Kharif,26.39,14.6771,81.1748,CGWB-08971,Semi-Arid
Andhra Pradesh,Anantapur,2001,Pre-Monsoon,32.39,14.8924,81.3427,CGWB-08972,Semi-Arid
Andhra Pradesh,Anantapur,2001,Post-Monsoon,23.23,14.7002,80.8704,CGWB-08973,Semi-Arid
Andhra Pradesh,Anantapur,2001,Rabi,26.81,14.8777,80.817,CGWB-08974,Semi-Arid
Andhra Pradesh,Anantapur,2001,Kharif,25.57,14.7551,81.1294,CGWB-08975,Semi-Arid
Andhra Pradesh,Anantapur,2002,Pre-Monsoon,31.28,14.4073,81.117,CGWB-08976,Semi-Arid
Andhra Pradesh,Anantapur,2002,Post-Monsoon,24.31,14.6036,80.7568,CGWB-08977,Semi-Arid
Andhra Pradesh,Anantapur,2002,Rabi,29.06,14.4723,80.8877,CGWB-08978,Semi-Arid
Andhra Pradesh,Anantapur,2002,Kharif,26.7,14.4127,81.3537,CGWB-08979,Semi-Arid
Andhra Pradesh,Anantapur,2003,Pre-Monsoon,31.36,14.8402,81.1394,CGWB-08980,Semi-Arid
Andhra Pradesh,Anantapur,2003,Post-Monsoon,23.82,14.5386,81.2933,CGWB-08981,Semi-Arid
Andhra Pradesh,Anantapur,2003,Rabi,28.79,14.7036,81.3077,CGWB-08982,Semi-Arid
Andhra Pradesh,Anantapur,2003,Kharif,28.15,14.6153,81.1944,CGWB-08983,Semi-Arid
Andhra Pradesh,Anantapur,2004,Pre-Monsoon,32.62,14.6744,80.9196,CGWB-08984,Semi-Arid
Andhra Pradesh,Anantapur,2004,Post-Monsoon,25.95,14.8919,80.9975,CGWB-08985,Semi-Arid
Andhra Pradesh,Anantapur,2004,Rabi,32.64,14.6319,80.9836,CGWB-08986,Semi-Arid
Andhra Pradesh,Anantapur,2004,Kharif,27.46,14.3634,81.1121,CGWB-08987,Semi-Arid
Andhra Pradesh,Anantapur,2005,Pre-Monsoon,34.08,14.5463,80.8309,CGWB-08988,Semi-Arid
Andhra Pradesh,Anantapur,2005,Post-Monsoon,28.05,14.8072,81.3193,CGWB-08989,Semi-Arid
Andhra Pradesh,Anantapur,2005,Rabi,32.87,14.5638,81.0556,CGWB-08990,Semi-Arid
Andhra Pradesh,Anantapur,2005,Kharif,27.74,14.8193,80.8043,CGWB-08991,Semi-Arid
Andhra Pradesh,Anantapur,2006,Pre-Monsoon,32.49,14.5213,81.1409,CGWB-08992,Semi-Arid
Andhra Pradesh,Anantapur,2006,Post-Monsoon,27.96,14.3337,81.1106,CGWB-08993,Semi-Arid
Andhra Pradesh,Anantapur,2006,Rabi,32.92,14.4023,81.1958,CGWB-08994,Semi-Arid
Andhra Pradesh,Anantapur,2006,Kharif,27.81,14.7048,81.337,CGWB-08995,Semi-Arid
Andhra Pradesh,Anantapur,2007,Pre-Monsoon,34.64,14.3338,81.1475,CGWB-08996,Semi-Arid
Andhra Pradesh,Anantapur,2007,Post-Monsoon,29.02,14.6791,80.7707,CGWB-08997,Semi-Arid
Andhra Pradesh,Anantapur,2007,Rabi,32.71,14.8645,81.2982,CGWB-08998,Semi-Arid
Andhra Pradesh,Anantapur,2007,Kharif,28.76,14.4083,80.985,CGWB-08999,Semi-Arid
Andhra Pradesh,Anantapur,2008,Pre-Monsoon,35.57,14.7692,81.2282,CGWB-09000,Semi-Arid
Andhra Pradesh,Anantapur,2008,Post-Monsoon,28.4,14.6168,80.8118,CGWB-09001,Semi-Arid
Andhra Pradesh,Anantapur,2008,Rabi,33.88,14.4551,80.9461,CGWB-09002,Semi-Arid
Andhra Pradesh,Anantapur,2008,Kharif,30.4,14.7655,81.1944,CGWB-09003,Semi-Arid
Andhra Pradesh,Anantapur,2009,Pre-Monsoon,36.03,14.6261,81.0347,CGWB-09004,Semi-Arid
Andhra Pradesh,Anantapur,2009,Post-Monsoon,30.7,14.874,81.2159,CGWB-09005,Semi-Arid
Andhra Pradesh,Anantapur,2009,Rabi,33.6,14.7925,81.0141,CGWB-09006,Semi-Arid
Andhra Pradesh,Anantapur,2009,Kharif,31.45,14.3314,80.7903,CGWB-09007,Semi-Arid
Andhra Pradesh,Anantapur,2010,Pre-Monsoon,35.68,14.8383,81.1948,CGWB-09008,Semi-Arid
Andhra Pradesh,Anantapur,2010,Post-Monsoon,32.22,14.3304,81.1664,CGWB-09009,Semi-Arid
